tourney_id,tourney_name,tourney_spectators,year
2019-M-DC-2019-QLS-M-CAN-SVK-01/D/davis cup qls r1: can vs svk,Davis Cup QLS R1: CAN vs SVK,459,2019
2019-M-DC-2019-G1-EPA-M-POR-BLR-01/D/davis cup g1 r1: por vs blr,Davis Cup G1 R1: POR vs BLR,456,2019
2019-M-DC-2019-FLS-M-GBR-ESP-01/D/davis cup finals sf: gbr vs esp,Davis Cup Finals SF: GBR vs ESP,448,2019
2019-M-DC-2019-QLS-M-SWE-COL-01/D/davis cup qls r1: swe vs col,Davis Cup QLS R1: SWE vs COL,446,2019
2019-M-DC-2019-QLS-M-AUS-BIH-01/D/davis cup qls r1: aus vs bih,Davis Cup QLS R1: AUS vs BIH,445,2019
2019-M-DC-2019-FLS-D-M-BEL-AUS-01/D/davis cup finals rr: bel vs aus,Davis Cup Finals RR: BEL vs AUS,442,2019
2019-W-FC-2019-WG2-PO-SVK-BRA-01/D/fed cup wg2 r1: svk vs bra,Fed Cup WG2 R1: SVK vs BRA,441,2019
2019-W-FC-2019-WG2-PO-RUS-ITA-01/D/fed cup wg2 r1: rus vs ita,Fed Cup WG2 R1: RUS vs ITA,435,2019
2019-M-DC-2019-G2-AM-M-PER-ESA-01/D/davis cup g2 r1: per vs esa,Davis Cup G2 R1: PER vs ESA,429,2019
2019-W-FC-2019-WG-M-GER-BLR-01/D/fed cup wg r1: ger vs blr,Fed Cup WG R1: GER vs BLR,428,2019
2019-M-DC-2019-G2-EPA-M-ROU-ZIM-01/D/davis cup g2 r1: rou vs zim,Davis Cup G2 R1: ROU vs ZIM,426,2019
2019-W-FC-2019-WG-PO-BEL-ESP-01/D/fed cup wg r1: bel vs esp,Fed Cup WG R1: BEL vs ESP,424,2019
2019-M-DC-2019-FLS-C-M-ARG-CHI-01/D/davis cup finals rr: arg vs chi,Davis Cup Finals RR: ARG vs CHI,424,2019
2019-M-DC-2019-G2-EPA-M-NOR-GEO-01/D/davis cup g2 r1: nor vs geo,Davis Cup G2 R1: NOR vs GEO,422,2019
2019-M-DC-2019-FLS-A-M-FRA-SRB-01/D/davis cup finals rr: fra vs srb,Davis Cup Finals RR: FRA vs SRB,422,2019
2019-M-DC-2019-G2-AO-M-NZL-INA-01/D/davis cup g2 r1: nzl vs ina,Davis Cup G2 R1: NZL vs INA,422,2019
2019-M-DC-2019-QLS-M-AUT-CHI-01/D/davis cup qls r1: aut vs chi,Davis Cup QLS R1: AUT vs CHI,419,2019
2019-W-FC-2019-WG2-PO-GBR-KAZ-01/D/fed cup wg2 r1: gbr vs kaz,Fed Cup WG2 R1: GBR vs KAZ,417,2019
2019-W-FC-2019-WG-M-ROU-FRA-01/D/fed cup wg sf: rou vs fra,Fed Cup WG SF: ROU vs FRA,413,2019
2019-M-DC-2019-G1-AM-M-BRA-BAR-01/D/davis cup g1 r1: bra vs bar,Davis Cup G1 R1: BRA vs BAR,411,2019
2019-M-DC-2019-FLS-C-M-ARG-GER-01/D/davis cup finals rr: arg vs ger,Davis Cup Finals RR: ARG vs GER,406,2019
2019-W-FC-2019-WG-M-BLR-AUS-01/D/fed cup wg sf: blr vs aus,Fed Cup WG SF: BLR vs AUS,404,2019
2019-W-FC-2019-WG-M-FRA-AUS-01/D/fed cup wg f: fra vs aus,Fed Cup WG F: FRA vs AUS,401,2019
2019-M-DC-2019-QLS-M-SRB-UZB-01/D/davis cup qls r1: srb vs uzb,Davis Cup QLS R1: SRB vs UZB,399,2019
2019-W-FC-2019-WG2-M-SVK-LAT-01/D/fed cup wg2 r1: svk vs lat,Fed Cup WG2 R1: SVK vs LAT,394,2019
2019-W-FC-2019-WG2-PO-JPN-NED-01/D/fed cup wg2 r1: jpn vs ned,Fed Cup WG2 R1: JPN vs NED,392,2019
2019-M-DC-2019-G2-EPA-M-DEN-TUR-01/D/davis cup g2 r1: den vs tur,Davis Cup G2 R1: DEN vs TUR,389,2019
2019-M-DC-2019-FLS-M-CAN-ESP-01/D/davis cup finals f: can vs esp,Davis Cup Finals F: CAN vs ESP,386,2019
2019-M-DC-2019-FLS-F-M-USA-ITA-01/D/davis cup finals rr: usa vs ita,Davis Cup Finals RR: USA vs ITA,386,2019
2019-M-DC-2019-G1-EPA-M-SWE-ISR-01/D/davis cup g1 r1: swe vs isr,Davis Cup G1 R1: SWE vs ISR,384,2019
2019-M-DC-2019-FLS-A-M-FRA-JPN-01/D/davis cup finals rr: fra vs jpn,Davis Cup Finals RR: FRA vs JPN,382,2019
2019-M-DC-2019-FLS-F-M-USA-CAN-01/D/davis cup finals rr: usa vs can,Davis Cup Finals RR: USA vs CAN,378,2019
2019-M-DC-2019-FLS-E-M-GBR-KAZ-01/D/davis cup finals rr: gbr vs kaz,Davis Cup Finals RR: GBR vs KAZ,376,2019
2019-M-DC-2019-G1-EPA-M-SUI-SVK-01/D/davis cup g1 r1: sui vs svk,Davis Cup G1 R1: SUI vs SVK,368,2019
2019-M-DC-2019-QLS-M-ITA-IND-01/D/davis cup qls r1: ita vs ind,Davis Cup QLS R1: ITA vs IND,368,2019
2019-M-DC-2019-FLS-M-GBR-GER-01/D/davis cup finals qf: gbr vs ger,Davis Cup Finals QF: GBR vs GER,366,2019
2019-M-DC-2019-G2-AM-M-GUA-BOL-01/D/davis cup g2 r1: gua vs bol,Davis Cup G2 R1: GUA vs BOL,364,2019
2019-M-DC-2019-G1-AM-M-DOM-URU-01/D/davis cup g1 r1: dom vs uru,Davis Cup G1 R1: DOM vs URU,364,2019
2019-W-FC-2019-WG2-M-CAN-NED-01/D/fed cup wg2 r1: can vs ned,Fed Cup WG2 R1: CAN vs NED,361,2019
2019-M-DC-2019-G2-AO-M-TPE-HKG-01/D/davis cup g2 r1: tpe vs hkg,Davis Cup G2 R1: TPE vs HKG,358,2019
2019-M-DC-2019-G1-AO-M-UZB-LBN-01/D/davis cup g1 r1: uzb vs lbn,Davis Cup G1 R1: UZB vs LBN,356,2019
2019-M-DC-2019-G2-EPA-M-RSA-BUL-01/D/davis cup g2 r1: rsa vs bul,Davis Cup G2 R1: RSA vs BUL,355,2019
2019-M-DC-2019-FLS-F-M-ITA-CAN-01/D/davis cup finals rr: ita vs can,Davis Cup Finals RR: ITA vs CAN,354,2019
2019-M-DC-2019-G2-EPA-M-LTU-MAR-01/D/davis cup g2 r1: ltu vs mar,Davis Cup G2 R1: LTU vs MAR,354,2019
2019-M-DC-2019-QLS-M-BEL-BRA-01/D/davis cup qls r1: bel vs bra,Davis Cup QLS R1: BEL vs BRA,354,2019
2019-M-DC-2019-FLS-B-M-CRO-ESP-01/D/davis cup finals rr: cro vs esp,Davis Cup Finals RR: CRO vs ESP,349,2019
2019-M-DC-2019-G1-EPA-M-AUT-FIN-01/D/davis cup g1 r1: aut vs fin,Davis Cup G1 R1: AUT vs FIN,348,2019
2019-M-DC-2019-FLS-A-M-SRB-JPN-01/D/davis cup finals rr: srb vs jpn,Davis Cup Finals RR: SRB vs JPN,347,2019
2019-W-FC-2019-WG-M-AUS-USA-01/D/fed cup wg r1: aus vs usa,Fed Cup WG R1: AUS vs USA,332,2019
2019-W-FC-2019-WG-PO-USA-SUI-01/D/fed cup wg r1: usa vs sui,Fed Cup WG R1: USA vs SUI,331,2019
2019-M-DC-2019-G1-EPA-M-HUN-UKR-01/D/davis cup g1 r1: hun vs ukr,Davis Cup G1 R1: HUN vs UKR,329,2019
2019-M-DC-2019-QLS-M-CZE-NED-01/D/davis cup qls r1: cze vs ned,Davis Cup QLS R1: CZE vs NED,329,2019
2019-M-DC-2019-G1-AO-M-CHN-KOR-01/D/davis cup g1 r1: chn vs kor,Davis Cup G1 R1: CHN vs KOR,329,2019
2019-M-DC-2019-FLS-E-M-GBR-NED-01/D/davis cup finals rr: gbr vs ned,Davis Cup Finals RR: GBR vs NED,325,2019
2019-M-DC-2019-FLS-D-M-AUS-COL-01/D/davis cup finals rr: aus vs col,Davis Cup Finals RR: AUS vs COL,322,2019
2019-M-DC-2019-FLS-M-ARG-ESP-01/D/davis cup finals qf: arg vs esp,Davis Cup Finals QF: ARG vs ESP,320,2019
2019-W-FC-2019-WG-M-FRA-BEL-01/D/fed cup wg r1: fra vs bel,Fed Cup WG R1: FRA vs BEL,319,2019
2019-W-FC-2019-WG-PO-CZE-CAN-01/D/fed cup wg r1: cze vs can,Fed Cup WG R1: CZE vs CAN,316,2019
2019-W-FC-2019-WG2-M-SUI-ITA-01/D/fed cup wg2 r1: sui vs ita,Fed Cup WG2 R1: SUI vs ITA,316,2019
2019-W-FC-2019-WG2-M-ESP-JPN-01/D/fed cup wg2 r1: esp vs jpn,Fed Cup WG2 R1: ESP vs JPN,309,2019
2019-M-DC-2019-FLS-B-M-CRO-RUS-01/D/davis cup finals rr: cro vs rus,Davis Cup Finals RR: CRO vs RUS,303,2019
2019-M-DC-2019-FLS-M-RUS-CAN-01/D/davis cup finals sf: rus vs can,Davis Cup Finals SF: RUS vs CAN,299,2019
2019-M-DC-2019-QLS-M-GER-HUN-01/D/davis cup qls r1: ger vs hun,Davis Cup QLS R1: GER vs HUN,297,2019
2019-W-FC-2019-G1-AM-A-M-PAR-COL-01/D/fed cup g1 rr: par vs col,Fed Cup G1 RR: PAR vs COL,293,2019
2019-M-DC-2019-FLS-M-SRB-RUS-01/D/davis cup finals qf: srb vs rus,Davis Cup Finals QF: SRB vs RUS,292,2019
2019-M-DC-2019-G1-EPA-M-CZE-BIH-01/D/davis cup g1 r1: cze vs bih,Davis Cup G1 R1: CZE vs BIH,288,2019
2019-W-FC-2019-G1-EPA-A-A-M-RUS-POL-01/D/fed cup g1 rr: rus vs pol,Fed Cup G1 RR: RUS vs POL,285,2019
2019-W-FC-2019-G2-AM-B-A-M-VEN-GUA-01/D/fed cup g2 rr: ven vs gua,Fed Cup G2 RR: VEN vs GUA,273,2019
2019-W-FC-2019-G1-EPA-A-A-M-RUS-DEN-01/D/fed cup g1 rr: rus vs den,Fed Cup G1 RR: RUS vs DEN,271,2019
2019-W-FC-2019-G1-EPA-A-B-M-UKR-BUL-01/D/fed cup g1 rr: ukr vs bul,Fed Cup G1 RR: UKR vs BUL,259,2019
2019-W-FC-2019-G1-EPA-B-B-M-SRB-TUR-01/D/fed cup g1 rr: srb vs tur,Fed Cup G1 RR: SRB vs TUR,258,2019
2019-W-FC-2019-G1-AM-REL-COL-PUR-01/D/fed cup g1 rel: col vs pur,Fed Cup G1 REL: COL vs PUR,253,2019
2019-W-FC-2019-G1-AO-PPO-CHN-KAZ-01/D/fed cup g1 ppo: chn vs kaz,Fed Cup G1 PPO: CHN vs KAZ,253,2019
2019-W-FC-2019-G2-AM-B-A-M-DOM-URU-01/D/fed cup g2 rr: dom vs uru,Fed Cup G2 RR: DOM vs URU,250,2019
2019-W-FC-2019-G2-AM-A-A-M-PER-BOL-01/D/fed cup g2 rr: per vs bol,Fed Cup G2 RR: PER vs BOL,250,2019
2019-W-FC-2019-G1-AM-A-M-PAR-ECU-01/D/fed cup g1 rr: par vs ecu,Fed Cup G1 RR: PAR vs ECU,247,2019
2019-W-FC-2019-G2-AM-B-A-M-CUB-URU-01/D/fed cup g2 rr: cub vs uru,Fed Cup G2 RR: CUB vs URU,246,2019
2019-W-FC-2019-G1-AM-PPO-PAR-BRA-01/D/fed cup g1 ppo: par vs bra,Fed Cup G1 PPO: PAR vs BRA,244,2019
2019-W-FC-2019-G1-AM-A-M-PAR-MEX-01/D/fed cup g1 rr: par vs mex,Fed Cup G1 RR: PAR vs MEX,243,2019
2019-W-FC-2019-G1-EPA-B-B-M-CRO-TUR-01/D/fed cup g1 rr: cro vs tur,Fed Cup G1 RR: CRO vs TUR,242,2019
2019-W-FC-2019-G1-EPA-B-A-M-GBR-SLO-01/D/fed cup g1 rr: gbr vs slo,Fed Cup G1 RR: GBR vs SLO,240,2019
2019-W-FC-2019-G1-AO-REL-INA-THA-01/D/fed cup g1 rel: ina vs tha,Fed Cup G1 REL: INA vs THA,239,2019
2019-W-FC-2019-G2-AM-B-A-M-GUA-CUB-01/D/fed cup g2 rr: gua vs cub,Fed Cup G2 RR: GUA vs CUB,237,2019
2019-W-FC-2019-G1-AM-B-M-BRA-CHI-01/D/fed cup g1 rr: bra vs chi,Fed Cup G1 RR: BRA vs CHI,236,2019
2019-W-FC-2019-G1-EPA-B-A-M-GBR-HUN-01/D/fed cup g1 rr: gbr vs hun,Fed Cup G1 RR: GBR vs HUN,235,2019
2019-W-FC-2019-G1-EPA-B-PP5-8-HUN-CRO-01/D/fed cup g1 pm: hun vs cro,Fed Cup G1 PM: HUN vs CRO,234,2019
2019-W-FC-2019-G1-EPA-A-PP3-4-POL-UKR-01/D/fed cup g1 pm: pol vs ukr,Fed Cup G1 PM: POL vs UKR,233,2019
2019-W-FC-2019-G1-EPA-B-REL-SLO-GEO-01/D/fed cup g1 rel: slo vs geo,Fed Cup G1 REL: SLO vs GEO,231,2019
2019-W-FC-2019-G1-AO-A-M-KAZ-THA-01/D/fed cup g1 rr: kaz vs tha,Fed Cup G1 RR: KAZ vs THA,231,2019
2019-W-FC-2019-G1-AM-A-M-COL-ECU-01/D/fed cup g1 rr: col vs ecu,Fed Cup G1 RR: COL vs ECU,230,2019
2019-W-FC-2019-G1-AO-B-M-KOR-POC-01/D/fed cup g1 rr: kor vs poc,Fed Cup G1 RR: KOR vs POC,229,2019
2019-W-FC-2019-G1-EPA-B-A-M-GBR-GRE-01/D/fed cup g1 rr: gbr vs gre,Fed Cup G1 RR: GBR vs GRE,228,2019
2019-W-FC-2019-G1-EPA-B-B-M-SRB-GEO-01/D/fed cup g1 rr: srb vs geo,Fed Cup G1 RR: SRB vs GEO,227,2019
2019-W-FC-2019-G1-AO-B-M-INA-POC-01/D/fed cup g1 rr: ina vs poc,Fed Cup G1 RR: INA vs POC,225,2019
2019-W-FC-2019-G2-EPA-A-M-BIH-TUN-01/D/fed cup g2 rr: bih vs tun,Fed Cup G2 RR: BIH vs TUN,224,2019
2019-W-FC-2019-G2-EPA-PPO-AUT-ISR-01/D/fed cup g2 ppo: aut vs isr,Fed Cup G2 PPO: AUT vs ISR,223,2019
2019-W-FC-2019-G2-AM-B-A-M-VEN-DOM-01/D/fed cup g2 rr: ven vs dom,Fed Cup G2 RR: VEN vs DOM,220,2019
2019-W-FC-2019-G1-EPA-B-B-M-TUR-GEO-01/D/fed cup g1 rr: tur vs geo,Fed Cup G1 RR: TUR vs GEO,219,2019
2019-W-FC-2019-G1-EPA-A-B-M-BUL-SWE-01/D/fed cup g1 rr: bul vs swe,Fed Cup G1 RR: BUL vs SWE,219,2019
2019-W-FC-2019-G1-AM-A-M-MEX-COL-01/D/fed cup g1 rr: mex vs col,Fed Cup G1 RR: MEX vs COL,218,2019
2019-W-FC-2019-G2-EPA-A-M-AUT-BIH-01/D/fed cup g2 rr: aut vs bih,Fed Cup G2 RR: AUT vs BIH,217,2019
2019-W-FC-2019-G1-EPA-A-B-M-EST-SWE-01/D/fed cup g1 rr: est vs swe,Fed Cup G1 RR: EST vs SWE,216,2019
2019-M-DC-2019-FLS-B-M-ESP-RUS-01/D/davis cup finals rr: esp vs rus,Davis Cup Finals RR: ESP vs RUS,216,2019
2019-W-FC-2019-G1-AM-A-M-MEX-ECU-01/D/fed cup g1 rr: mex vs ecu,Fed Cup G1 RR: MEX vs ECU,214,2019
2019-W-FC-2019-G1-EPA-B-A-M-GRE-SLO-01/D/fed cup g1 rr: gre vs slo,Fed Cup G1 RR: GRE vs SLO,214,2019
2019-W-FC-2019-G1-EPA-A-REL-DEN-EST-01/D/fed cup g1 rel: den vs est,Fed Cup G1 REL: DEN vs EST,213,2019
2019-W-FC-2019-G2-AM-B-A-M-GUA-DOM-01/D/fed cup g2 rr: gua vs dom,Fed Cup G2 RR: GUA vs DOM,212,2019
2019-W-FC-2019-G2-EPA-B-M-ISR-RSA-01/D/fed cup g2 rr: isr vs rsa,Fed Cup G2 RR: ISR vs RSA,211,2019
2019-W-FC-2019-G1-AO-A-M-IND-THA-01/D/fed cup g1 rr: ind vs tha,Fed Cup G1 RR: IND vs THA,209,2019
2019-W-FC-2019-G2-AM-B-A-M-VEN-URU-01/D/fed cup g2 rr: ven vs uru,Fed Cup G2 RR: VEN vs URU,208,2019
2019-W-FC-2019-G1-EPA-B-A-M-HUN-SLO-01/D/fed cup g1 rr: hun vs slo,Fed Cup G1 RR: HUN vs SLO,207,2019
2019-W-FC-2019-G2-EPA-B-M-LUX-RSA-01/D/fed cup g2 rr: lux vs rsa,Fed Cup G2 RR: LUX vs RSA,207,2019
2019-W-FC-2019-G2-AM-A-B-M-BAH-BAR-01/D/fed cup g2 rr: bah vs bar,Fed Cup G2 RR: BAH vs BAR,205,2019
2019-W-FC-2019-G1-EPA-B-PPO-GBR-SRB-01/D/fed cup g1 ppo: gbr vs srb,Fed Cup G1 PPO: GBR vs SRB,205,2019
2019-W-FC-2019-G1-AO-B-M-CHN-KOR-01/D/fed cup g1 rr: chn vs kor,Fed Cup G1 RR: CHN vs KOR,205,2019
2019-W-FC-2019-G2-AM-B-A-M-GUA-URU-01/D/fed cup g2 rr: gua vs uru,Fed Cup G2 RR: GUA vs URU,204,2019
2019-W-FC-2019-G2-EPA-REL-BIH-POR-01/D/fed cup g2 rel: bih vs por,Fed Cup G2 REL: BIH vs POR,203,2019
2019-W-FC-2019-G2-AM-A-A-M-PER-PAN-01/D/fed cup g2 rr: per vs pan,Fed Cup G2 RR: PER vs PAN,200,2019
2019-W-FC-2019-G1-EPA-A-PPO-RUS-SWE-01/D/fed cup g1 ppo: rus vs swe,Fed Cup G1 PPO: RUS vs SWE,198,2019
2019-W-FC-2019-G1-EPA-B-PP5-8-GRE-TUR-01/D/fed cup g1 pm: gre vs tur,Fed Cup G1 PM: GRE vs TUR,198,2019
2019-W-FC-2019-G2-EPA-B-M-LUX-POR-01/D/fed cup g2 rr: lux vs por,Fed Cup G2 RR: LUX vs POR,193,2019
2019-W-FC-2019-G2-AM-A-PPO-PER-BAH-01/D/fed cup g2 ppo: per vs bah,Fed Cup G2 PPO: PER vs BAH,193,2019
2019-W-FC-2019-G1-EPA-A-B-M-EST-BUL-01/D/fed cup g1 rr: est vs bul,Fed Cup G1 RR: EST vs BUL,192,2019
2019-W-FC-2019-G1-AO-A-M-KAZ-IND-01/D/fed cup g1 rr: kaz vs ind,Fed Cup G1 RR: KAZ vs IND,189,2019
2019-W-FC-2019-G2-EPA-B-M-ISR-LUX-01/D/fed cup g2 rr: isr vs lux,Fed Cup G2 RR: ISR vs LUX,188,2019
2019-W-FC-2019-G2-EPA-A-M-AUT-TUN-01/D/fed cup g2 rr: aut vs tun,Fed Cup G2 RR: AUT vs TUN,182,2019
2019-W-FC-2019-G1-AM-B-M-ARG-CHI-01/D/fed cup g1 rr: arg vs chi,Fed Cup G1 RR: ARG vs CHI,175,2019
2019-W-FC-2019-G1-AM-B-M-BRA-PUR-01/D/fed cup g1 rr: bra vs pur,Fed Cup G1 RR: BRA vs PUR,173,2019
2019-W-FC-2019-G1-AM-B-M-CHI-PUR-01/D/fed cup g1 rr: chi vs pur,Fed Cup G1 RR: CHI vs PUR,171,2019
2019-W-FC-2019-G1-EPA-A-B-M-UKR-SWE-01/D/fed cup g1 rr: ukr vs swe,Fed Cup G1 RR: UKR vs SWE,170,2019
2019-W-FC-2019-G1-AM-B-M-ARG-BRA-01/D/fed cup g1 rr: arg vs bra,Fed Cup G1 RR: ARG vs BRA,170,2019
2019-W-FC-2019-G2-EPA-B-M-POR-RSA-01/D/fed cup g2 rr: por vs rsa,Fed Cup G2 RR: POR vs RSA,168,2019
2019-W-FC-2019-G1-EPA-B-A-M-HUN-GRE-01/D/fed cup g1 rr: hun vs gre,Fed Cup G1 RR: HUN vs GRE,168,2019
2019-W-FC-2019-G1-AO-B-M-CHN-POC-01/D/fed cup g1 rr: chn vs poc,Fed Cup G1 RR: CHN vs POC,166,2019
2019-W-FC-2019-G2-AM-A-PP5-6-BAR-PAN-01/D/fed cup g2 pm: bar vs pan,Fed Cup G2 PM: BAR vs PAN,161,2019
2019-W-FC-2019-G1-EPA-A-B-M-UKR-EST-01/D/fed cup g1 rr: ukr vs est,Fed Cup G1 RR: UKR vs EST,160,2019
2019-W-FC-2019-G2-AM-A-B-M-BAH-TTO-01/D/fed cup g2 rr: bah vs tto,Fed Cup G2 RR: BAH vs TTO,158,2019
2019-W-FC-2019-G1-AM-PP3-4-MEX-CHI-01/D/fed cup g1 pm: mex vs chi,Fed Cup G1 PM: MEX vs CHI,155,2019
2019-W-FC-2019-G1-EPA-B-B-M-CRO-GEO-01/D/fed cup g1 rr: cro vs geo,Fed Cup G1 RR: CRO vs GEO,155,2019
2019-W-FC-2019-G2-EPA-PPO-LUX-TUN-01/D/fed cup g2 ppo: lux vs tun,Fed Cup G2 PPO: LUX vs TUN,152,2019
2019-W-FC-2019-G1-EPA-A-A-M-POL-DEN-01/D/fed cup g1 rr: pol vs den,Fed Cup G1 RR: POL vs DEN,150,2019
2019-W-FC-2019-G1-AM-B-M-ARG-PUR-01/D/fed cup g1 rr: arg vs pur,Fed Cup G1 RR: ARG vs PUR,148,2019
2019-W-FC-2019-G2-AM-A-B-M-TTO-BAR-01/D/fed cup g2 rr: tto vs bar,Fed Cup G2 RR: TTO vs BAR,148,2019
2019-W-FC-2019-G2-AM-A-A-M-BOL-PAN-01/D/fed cup g2 rr: bol vs pan,Fed Cup G2 RR: BOL vs PAN,144,2019
2019-W-FC-2019-G2-EPA-B-M-ISR-POR-01/D/fed cup g2 rr: isr vs por,Fed Cup G2 RR: ISR vs POR,143,2019
2019-W-FC-2019-G2-AM-A-PP3-4-BOL-TTO-01/D/fed cup g2 pm: bol vs tto,Fed Cup G2 PM: BOL vs TTO,142,2019
2019-W-FC-2019-G2-AM-B-A-M-CUB-DOM-01/D/fed cup g2 rr: cub vs dom,Fed Cup G2 RR: CUB vs DOM,138,2019
2019-W-FC-2019-G1-AO-PP3-4-IND-KOR-01/D/fed cup g1 pm: ind vs kor,Fed Cup G1 PM: IND vs KOR,136,2019
2019-W-FC-2019-G1-AO-B-M-KOR-INA-01/D/fed cup g1 rr: kor vs ina,Fed Cup G1 RR: KOR vs INA,133,2019
2019-W-FC-2019-G1-AM-REL-ECU-ARG-01/D/fed cup g1 rel: ecu vs arg,Fed Cup G1 REL: ECU vs ARG,127,2019
2019-W-FC-2019-G1-AO-B-M-CHN-INA-01/D/fed cup g1 rr: chn vs ina,Fed Cup G1 RR: CHN vs INA,124,2019
2019-W-FC-2019-G1-EPA-B-B-M-SRB-CRO-01/D/fed cup g1 rr: srb vs cro,Fed Cup G1 RR: SRB vs CRO,120,2019
2019-W-FC-2019-G2-AM-B-A-M-VEN-CUB-01/D/fed cup g2 rr: ven vs cub,Fed Cup G2 RR: VEN vs CUB,118,2019
2020-520/G/roland garros,Roland Garros,13872,2020
2020-560/G/us open,Us Open,10734,2020
2020-2023/C/prague,Prague,10338,2020
2020-5047/C/bangkok ch,Bangkok CH,10034,2020
2020-580/G/australian open,Australian Open,9519,2020
2020-7841/C/bendigo ch,Bendigo CH,9136,2020
2020-2205/C/noumea ch,Noumea CH,8846,2020
2020-7851/C/indian wells ch,Indian Wells CH,8456,2020
2020-M024/P/cincinnati,Cincinnati,8320,2020
2020-M024/M/cincinnati masters,Cincinnati Masters,8320,2020
2020-7203/C/launceston ch,Launceston CH,8059,2020
2020-6963/C/cuernavaca ch,Cuernavaca CH,7827,2020
2020-9194/C/columbus ch,Columbus CH,7796,2020
2020-0600/C/prague ch,Prague CH,7719,2020
2020-9154/C/cleveland ch,Cleveland CH,7528,2020
2020-7235/C/drummondville ch,Drummondville CH,7314,2020
2020-7393/C/bendigo ch,Bendigo CH,7096,2020
2020-1003/P/doha,Doha,7051,2020
2020-7808/C/bengaluru ch,Bengaluru CH,6943,2020
2020-5018/C/burnie ch,Burnie CH,6779,2020
2020-9128/C/calgary ch,Calgary CH,6682,2020
2020-7351/C/monterrey ch,Monterrey CH,6612,2020
2020-0352/M/paris masters,Paris Masters,6605,2020
2020-0398/C/cherbourg ch,Cherbourg CH,6558,2020
2020-7853/C/punta del este ch,Punta Del Este CH,6365,2020
2020-7077/C/prague ch,Prague CH,6354,2020
2020-M009/M/rome masters,Rome Masters,6305,2020
2020-M009/P/rome,Rome,6305,2020
2020-1102/C/newport beach,Newport Beach,6255,2020
2020-9162/C/pau ch,Pau CH,6165,2020
2020-7318/C/ann arbor ch,Ann Arbor CH,5846,2020
2020-6239/C/quimper ch,Quimper CH,5790,2020
2020-7652/C/koblenz  ch,Koblenz  CH,5441,2020
2020-0854/C/bergamo ch,Bergamo CH,5338,2020
2020-7845/C/newport beach ch,Newport Beach CH,5083,2020
2020-W-ITF-TUR-05A-2020/15/w15 antalya,W15 Antalya,5052,2020
2020-9351/C/trieste ch,Trieste CH,4851,2020
2020-1103/C/indian wells 125k,Indian Wells 125K,4638,2020
2020-0695/C/dallas ch,Dallas CH,4577,2020
2020-9132/C/barcelona ch,Barcelona CH,4510,2020
2020-8388/C/split ch,Split CH,4324,2020
2020-8297/C/hamburg ch,Hamburg CH,4302,2020
2020-W-ITF-MEX-02A-2020/15/w15 cancun,W15 Cancun,4260,2020
2020-0375/A/montpellier,Montpellier,4212,2020
2020-W-ITF-TUN-05A-2020/15/w15 monastir,W15 Monastir,4137,2020
2020-W-ITF-TUR-10A-2020/15/w15 antalya,W15 Antalya,4134,2020
2020-W-ITF-ESP-19A-2020/15/w15 las palmas de gran canaria,W15 Las Palmas de Gran Canaria,4111,2020
2020-W-ITF-BUL-03A-2020/15/w15 varna,W15 Varna,4107,2020
2020-W-ITF-AUS-06A-2020/25/w25 mildura,W25 Mildura,4096,2020
2020-W-ITF-TUR-03A-2020/15/w15 antalya,W15 Antalya,4081,2020
2020-W-ITF-MEX-06A-2020/15/w15 cancun,W15 Cancun,4072,2020
2020-W-ITF-POR-14A-2020/15/w15 lousada,W15 Lousada,4050,2020
2020-W-ITF-RUS-02A-2020/25/w25 kazan,W25 Kazan,4030,2020
2020-W-ITF-TUN-35A-2020/15/w15 monastir,W15 Monastir,4008,2020
2020-1039/I/monterrey,Monterrey,3991,2020
2020-W-ITF-FRA-31A-2020/60/w60+h saint-malo,W60+H Saint-Malo,3969,2020
2020-W-ITF-THA-01A-2020/25/w25 nonthaburi,W25 Nonthaburi,3949,2020
2020-9190/C/parma ch,Parma CH,3910,2020
2020-W-ITF-USA-04A-2020/100/w100 midland mi,W100 Midland MI,3898,2020
2020-W-ITF-POR-10A-2020/25/w25 porto,W25 Porto,3885,2020
2020-0558/C/prostejov ch,Prostejov CH,3882,2020
2020-W-ITF-CZE-10A-2020/25/w25 frydek mistek,W25 Frydek Mistek,3881,2020
2020-W-ITF-TUR-06A-2020/15/w15 antalya,W15 Antalya,3868,2020
2020-W-ITF-TUR-26A-2020/15/w15 antalya,W15 Antalya,3848,2020
2020-W-ITF-EGY-25A-2020/15/w15 cairo,W15 Cairo,3845,2020
2020-0319/A/kitzbuhel,Kitzbuhel,3824,2020
2020-1050/I/hobart,Hobart,3779,2020
2020-0466/I/palermo,Palermo,3773,2020
2020-7085/C/biella ch,Biella CH,3772,2020
2020-7793/C/ismaning ch,Ismaning CH,3759,2020
2020-3503/C/rennes ch,Rennes CH,3756,2020
2020-W-ITF-BRA-04A-2020/25/w25 olimpia,W25 Olimpia,3756,2020
2020-0301/A/auckland,Auckland,3721,2020
2020-2020/I/istanbul,Istanbul,3698,2020
2020-W-ITF-MEX-05A-2020/15/w15 cancun,W15 Cancun,3692,2020
2020-0496/A/marseille,Marseille,3665,2020
2020-W-ITF-FRA-26A-2020/25/w25 reims,W25 Reims,3663,2020
2020-0414/A/hamburg,Hamburg,3658,2020
